,URL,Title,Specifications
142,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0038,Glamour Date+Day : M56000-0038,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : Silver jacquard with 10 diamondsCut-out feuille handsDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Shiny black leather strap with folding clasp"
143,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0003,Glamour Date+Day : M56000-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : Silver jacquardDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet; with folding clasp and safety catch"
144,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0005,Glamour Date+Day : M56000-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : SilverDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet; with folding clasp and safety catch"
145,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0018,Glamour Date+Day : M56000-0018,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : SilverCut-out feuille handsDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Shiny black leather strap with folding clasp"
146,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0043,Glamour Date+Day : M56000-0043,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : Silver jacquardCut-out feuille handsDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Shiny black leather strap with folding clasp"
147,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0008,Glamour Date+Day : M56000-0008,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : Black with 10 diamondsDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet; with folding clasp and safety catch"
148,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0049,Glamour Date+Day : M56000-0049,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : Black with 10 diamondsCut-out feuille handsDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Shiny black leather strap with folding clasp"
149,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0007,Glamour Date+Day : M56000-0007,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : BlackDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet; with folding clasp and safety catch"
150,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0023,Glamour Date+Day : M56000-0023,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : BlackCut-out feuille handsDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Shiny black leather strap with folding clasp"
151,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0182,Glamour Date+Day : M56000-0182,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : Opaline with 10 diamondsDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet; with folding clasp and safety catch"
152,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0184,Glamour Date+Day : M56000-0184,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : Opaline with 10 diamondsCut-out feuille handsDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Shiny black leather strap with folding clasp"
153,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0181,Glamour Date+Day : M56000-0181,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : OpalineDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet; with folding clasp and safety catch"
154,https://www.tudorwatch.com/en/watches/glamour-date-day/m56000-0176,Glamour Date+Day : M56000-0176,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T603
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished finish
Dial : OpalineCut-out feuille handsDate at 3 o’clockDay of the week at 12 o’clock
Crystal : Sapphire crystal
Bracelet : Shiny black leather strap with folding clasp"
155,https://www.tudorwatch.com/en/watches/style/m12700-0013,Style : M12700-0013,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 41 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : Blue with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
156,https://www.tudorwatch.com/en/watches/style/m12700-0009,Style : M12700-0009,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 41 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : BlueDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
157,https://www.tudorwatch.com/en/watches/style/m12700-0003,Style : M12700-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 41 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : Silver with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
158,https://www.tudorwatch.com/en/watches/style/m12700-0019,Style : M12700-0019,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 41 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : Silver with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
